Unnamed: 0,CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
56662,CID_56662,9903,10097.418929466852,82,872,Music,August,Canada,AUD,17,No,55804,28,1
56663,CID_56663,44692,38159.10476725319,33,1838,Music,June,Australia,CAD,12,No,19624,10,0
56664,CID_56664,13545,20095.40355190761,68,1715,Music,May,USA,EUR,3,Yes,24463,8,1
56665,CID_56665,71851,71009.29504519177,87,1632,Art,April,UK,USD,14,Yes,36902,42,0
56666,CID_56666,28438,25057.337486087363,86,1447,Games,April,USA,USD,10,Yes,42567,10,0
56667,CID_56667,17833,22383.641980344182,20,1182,Music,November,Germany,CAD,14,Yes,59513,38,1
56668,CID_56668,9580,10839.325357936748,67,1553,Technology,June,UK,AUD,1,No,55570,40,1
56669,CID_56669,9937,7176.570287616461,51,1937,Music,June,Germany,AUD,7,No,72767,36,0
56670,CID_56670,25351,30240.77257716435,85,606,Music,December,USA,AUD,13,No,4913,13,1
56671,CID_56671,81788,104519.78947226588,79,1227,Art,March,USA,CAD,14,No,15177,18,1
56672,CID_56672,33598,31221.6297058751,74,859,Film,September,Canada,GBP,13,Yes,58790,7,0
56673,CID_56673,62570,39064.74548657592,29,319,Art,November,Germany,EUR,13,Yes,64551,44,0
56674,CID_56674,84222,60414.965439942855,27,1803,Music,September,Canada,AUD,6,Yes,87715,6,0
56675,CID_56675,82716,95329.17323795424,38,398,Technology,July,USA,GBP,6,No,47002,31,1
56676,CID_56676,4480,3522.5711453778745,33,607,Games,January,USA,AUD,1,Yes,24047,19,0
56677,CID_56677,72419,67611.10678647077,37,813,Film,October,Australia,CAD,6,Yes,4619,20,0
56678,CID_56678,40178,23550.26410857693,53,1428,Games,August,Germany,AUD,7,Yes,48655,0,0
56679,CID_56679,2550,2556.728789371932,67,368,Technology,March,Germany,USD,16,Yes,28039,29,1
56680,CID_56680,79763,77621.97958945532,79,1170,Music,June,Australia,EUR,14,No,7091,30,0
56681,CID_56681,2450,1927.470253688452,72,549,Technology,April,USA,USD,19,No,52695,39,0
56682,CID_56682,96398,135163.49275825112,15,515,Film,November,UK,EUR,4,No,39465,27,1
56683,CID_56683,15635,17162.3935121684,55,1138,Film,January,Canada,EUR,3,Yes,61917,15,1
56684,CID_56684,7993,6845.529935454895,78,671,Games,June,USA,GBP,17,Yes,99317,20,0
56685,CID_56685,72736,56624.921068870986,47,1024,Art,October,Canada,GBP,1,No,68202,27,0
56686,CID_56686,29166,18125.68810244615,21,186,Art,April,Germany,AUD,4,Yes,20706,46,0
56687,CID_56687,91169,58628.32252929049,37,902,Film,December,UK,USD,0,No,32393,28,0
56688,CID_56688,2566,2955.191714356563,16,1733,Games,November,USA,AUD,6,No,5861,46,1
56689,CID_56689,14222,18252.606059918668,79,1041,Technology,September,Canada,CAD,1,No,70952,16,1
56690,CID_56690,59761,84465.35587268899,19,711,Technology,February,USA,AUD,15,No,44580,43,1
56691,CID_56691,21535,20506.995483518323,72,191,Film,June,UK,EUR,19,Yes,6839,10,0
56692,CID_56692,78082,95466.38099993949,22,1357,Games,April,Germany,GBP,2,No,3830,41,1
56693,CID_56693,81213,56565.66420894021,73,1016,Games,April,USA,CAD,13,No,51951,44,0
56694,CID_56694,14953,15968.803280801134,45,1993,Technology,March,Australia,EUR,8,No,43408,19,1
56695,CID_56695,82414,85347.8903724332,63,68,Games,December,Australia,CAD,3,Yes,60112,8,1
56696,CID_56696,5139,6410.80817796054,16,1280,Film,May,Canada,USD,12,No,38705,4,1
56697,CID_56697,54121,56265.25271346881,49,1805,Film,July,Canada,USD,13,Yes,20300,44,1
56698,CID_56698,45178,53829.96478631256,50,106,Technology,October,USA,GBP,19,Yes,75586,0,1
56699,CID_56699,89100,118419.38746446096,22,941,Art,August,Australia,EUR,15,Yes,50944,6,1
56700,CID_56700,18426,24329.62675052492,21,741,Games,December,Germany,USD,14,No,608,1,1
56701,CID_56701,23138,33532.87808336369,58,1545,Film,June,Germany,EUR,17,Yes,18693,37,1
56702,CID_56702,67096,85230.53319033138,36,1675,Art,August,USA,EUR,5,No,6982,40,1
56703,CID_56703,7657,6123.544806364838,86,427,Games,June,Australia,USD,4,No,48483,0,0
56704,CID_56704,99926,50433.03126747638,20,365,Technology,September,Australia,AUD,7,No,43500,42,0
56705,CID_56705,24220,17615.791472009638,32,34,Games,November,USA,EUR,14,No,42810,43,0
56706,CID_56706,9466,4950.988416490388,21,1393,Technology,April,Australia,USD,6,No,558,3,0
56707,CID_56707,68662,37177.84369566262,38,1484,Games,May,UK,USD,15,Yes,48788,36,0
56708,CID_56708,1211,1753.3162860431282,81,332,Music,September,Australia,AUD,5,No,3512,3,1
56709,CID_56709,43307,30740.81299265676,86,1142,Music,October,Germany,GBP,15,No,88681,34,0
56710,CID_56710,11185,13745.47151625636,76,1777,Music,October,Australia,USD,1,No,29096,36,1
56711,CID_56711,64626,48759.62310516495,64,1974,Games,May,USA,USD,6,No,17104,2,0
56712,CID_56712,92971,58927.41550101111,16,217,Art,April,Australia,CAD,15,Yes,62046,0,0
56713,CID_56713,31255,20323.20366679077,84,1537,Music,February,Germany,USD,1,Yes,84612,6,0
56714,CID_56714,16945,21988.807745696577,25,1703,Music,July,UK,CAD,6,No,77794,20,1
56715,CID_56715,69719,104348.11695242784,83,539,Music,August,Canada,USD,3,No,21236,31,1
56716,CID_56716,48432,59800.09420324968,75,1108,Music,June,UK,EUR,2,No,81926,38,1
56717,CID_56717,59383,62661.13664284151,50,1310,Music,May,Germany,CAD,4,No,91899,32,1
56718,CID_56718,44616,52252.4922574285,57,790,Technology,March,Australia,GBP,11,No,46902,45,1
56719,CID_56719,23330,34525.04535985419,71,1045,Technology,August,Australia,GBP,15,No,59634,44,1
56720,CID_56720,17642,22603.834073149643,68,437,Technology,March,Germany,GBP,10,Yes,52348,9,1
56721,CID_56721,54352,66280.46120991874,83,804,Film,July,Germany,AUD,4,No,63301,49,1
56722,CID_56722,13603,9135.57965237086,51,1064,Film,February,Canada,EUR,16,Yes,1085,19,0
56723,CID_56723,90148,132729.49969292522,20,792,Art,January,UK,AUD,0,No,72855,10,1
56724,CID_56724,64307,49862.96907506742,75,1584,Games,June,UK,USD,1,No,58313,9,0
56725,CID_56725,90553,62642.61139227272,89,1605,Technology,June,Germany,USD,19,Yes,11407,29,0
56726,CID_56726,69481,82282.74554171569,19,1445,Film,February,Canada,CAD,5,No,87189,1,1
56727,CID_56727,17030,15937.9113245076,83,429,Art,March,Canada,CAD,0,No,31258,22,0
56728,CID_56728,64200,47366.90751258259,83,151,Games,November,USA,AUD,12,No,99550,9,0
56729,CID_56729,41163,35765.69007795772,51,1759,Art,May,Australia,GBP,2,No,83805,24,0
56730,CID_56730,31348,41157.894394514406,70,1327,Music,March,Germany,EUR,16,Yes,71606,14,1
56731,CID_56731,9654,11068.588013933437,32,271,Music,December,Germany,CAD,16,No,24116,42,1
56732,CID_56732,14600,15531.841740967586,87,425,Music,December,Australia,GBP,18,Yes,17427,46,1
56733,CID_56733,80295,51924.44789059161,84,1332,Games,May,Canada,USD,17,Yes,25034,23,0
56734,CID_56734,95828,96014.08089853234,87,1013,Art,July,Australia,AUD,5,Yes,78024,11,1
56735,CID_56735,26418,24792.63332670017,71,1107,Technology,March,USA,AUD,10,No,15273,4,0
56736,CID_56736,81211,116940.9542940026,19,661,Art,February,USA,USD,17,No,65142,23,1
56737,CID_56737,31865,37841.00706477944,80,542,Games,September,Germany,USD,8,Yes,8619,24,1
56738,CID_56738,62319,32054.255077975136,29,1383,Music,April,UK,GBP,14,No,4121,40,0
56739,CID_56739,22694,17149.710431286818,67,377,Music,October,USA,EUR,13,Yes,55912,19,0
56740,CID_56740,24786,22985.231455931884,78,200,Technology,October,Australia,USD,15,Yes,56017,1,0
56741,CID_56741,35892,40453.73750271705,23,676,Art,May,Australia,CAD,18,No,36759,8,1
56742,CID_56742,98679,109826.1213637792,44,322,Film,February,USA,GBP,8,No,84799,12,1
56743,CID_56743,41271,34213.90663625992,86,176,Technology,February,Germany,USD,16,Yes,3355,42,0
56744,CID_56744,35321,28535.564921265115,27,830,Technology,March,USA,USD,13,Yes,48245,20,0
56745,CID_56745,91553,116104.46721355453,89,1760,Art,September,USA,USD,7,Yes,95324,25,1
56746,CID_56746,93669,98620.21676895484,78,1326,Games,March,UK,EUR,13,No,62040,39,1
56747,CID_56747,84912,79885.46920074678,49,1795,Technology,June,USA,AUD,17,Yes,56149,30,0
56748,CID_56748,14650,13385.126706532776,89,1452,Film,May,Australia,GBP,7,No,52225,41,0
56749,CID_56749,58748,49532.22970737517,45,105,Games,November,Australia,AUD,9,Yes,71412,23,0
56750,CID_56750,22684,30296.92269258913,87,1134,Games,March,Germany,GBP,13,Yes,31869,24,1
56751,CID_56751,39329,46705.89364627084,34,1783,Music,November,USA,USD,2,No,7114,35,1
56752,CID_56752,4236,4938.444087881937,76,599,Technology,June,Australia,CAD,1,Yes,34647,0,1
56753,CID_56753,33845,31711.0501471083,25,196,Music,August,Canada,CAD,19,No,11410,21,0
56754,CID_56754,88911,131044.00662062583,59,1332,Technology,August,Canada,CAD,4,No,85803,0,1
56755,CID_56755,9932,8989.36883286909,56,1509,Art,June,UK,USD,16,No,23541,8,0
56756,CID_56756,45339,60090.384743084505,18,1340,Film,March,Australia,CAD,6,No,7016,34,1
56757,CID_56757,71320,67460.93941176428,77,861,Games,June,Germany,GBP,0,Yes,35382,40,0
56758,CID_56758,6958,6283.278957829927,86,1036,Film,February,Canada,USD,13,Yes,28191,49,0
56759,CID_56759,35497,34577.53732889407,46,98,Technology,March,UK,USD,16,No,43856,30,0
56760,CID_56760,82515,43125.98649125868,87,1848,Film,October,UK,EUR,19,Yes,82667,36,0
56761,CID_56761,67207,90997.58528699218,84,1960,Music,November,Germany,GBP,18,No,5513,3,1
56762,CID_56762,70992,53209.71983140442,15,55,Film,October,Canada,GBP,13,No,16672,11,0
56763,CID_56763,70542,68736.86894728565,39,1586,Film,November,UK,USD,16,No,77078,34,0
56764,CID_56764,52954,42347.32480210575,57,1017,Games,April,Canada,USD,10,Yes,78222,46,0
56765,CID_56765,1250,1375.140743790741,18,1835,Games,May,USA,CAD,5,No,64101,41,1
56766,CID_56766,94915,51130.76982461735,48,1339,Technology,September,Canada,USD,5,No,73296,37,0
56767,CID_56767,50263,26000.315178947567,49,1266,Games,March,USA,USD,14,Yes,9211,3,0
56768,CID_56768,28879,35016.7426944472,33,1828,Technology,February,UK,USD,16,Yes,96432,43,1
56769,CID_56769,1777,1534.2199939482207,70,1186,Technology,June,Germany,EUR,10,Yes,48092,15,0
56770,CID_56770,18369,16498.689548139835,84,1898,Technology,August,Canada,AUD,18,No,11170,30,0
56771,CID_56771,76915,62001.178527022086,86,778,Technology,May,Canada,EUR,0,No,69985,15,0
56772,CID_56772,37721,50843.8853680447,21,1895,Technology,July,Germany,AUD,9,Yes,5079,41,1
56773,CID_56773,77823,54877.41584850428,67,1549,Games,September,Australia,AUD,8,No,82011,24,0
56774,CID_56774,82067,92358.31928933736,57,1762,Technology,June,Australia,CAD,8,No,30110,49,1
56775,CID_56775,84013,82441.34908782474,65,340,Art,July,Australia,GBP,13,No,53621,48,0
56776,CID_56776,96157,141785.32050430073,82,1420,Games,July,Germany,CAD,4,Yes,5796,42,1
56777,CID_56777,95029,96476.38222787969,24,1778,Film,March,USA,USD,17,No,10834,18,1
56778,CID_56778,92714,100123.03184455828,66,1365,Art,August,UK,GBP,7,No,82605,18,1
56779,CID_56779,62553,75707.58409921326,59,1752,Art,September,UK,CAD,18,Yes,73686,19,1
56780,CID_56780,62276,71997.48100103742,83,1771,Technology,April,Germany,GBP,4,No,81693,21,1
56781,CID_56781,57400,56639.77827825021,35,63,Film,November,Australia,USD,2,Yes,48111,47,0
56782,CID_56782,88979,55352.55861013408,65,330,Film,July,Canada,AUD,4,No,25039,4,0
56783,CID_56783,29413,16945.940279374263,28,1985,Music,April,Australia,CAD,16,Yes,21548,37,0
56784,CID_56784,90977,98217.99876127996,72,921,Film,July,Canada,AUD,12,Yes,34031,6,1
56785,CID_56785,99685,69266.36071541533,82,1182,Art,February,UK,CAD,13,Yes,74673,9,0
56786,CID_56786,78893,82831.58855525462,42,1668,Art,August,USA,GBP,2,Yes,70069,1,1
56787,CID_56787,35618,53007.59871008647,77,14,Games,May,Australia,CAD,6,Yes,35880,49,1
56788,CID_56788,4696,5751.083734188983,62,1286,Film,April,Australia,AUD,19,Yes,90245,12,1
56789,CID_56789,97938,111923.21746700934,19,440,Film,May,UK,USD,0,No,92949,11,1
56790,CID_56790,47950,46699.91716362438,71,1772,Games,November,Australia,USD,14,No,66443,31,0
56791,CID_56791,58155,83746.64471555492,17,448,Art,February,Canada,EUR,2,No,8807,31,1
56792,CID_56792,78835,109533.0889771947,52,173,Games,June,UK,CAD,1,Yes,71506,22,1
56793,CID_56793,18097,11511.414574135211,67,730,Music,October,USA,GBP,18,Yes,85316,17,0
56794,CID_56794,17485,17846.42299183963,53,377,Music,December,Australia,AUD,0,Yes,2336,36,1
56795,CID_56795,98976,108425.52262258071,62,1133,Technology,June,UK,EUR,5,No,34954,47,1
56796,CID_56796,22692,17278.176158187478,42,52,Technology,January,USA,GBP,16,No,6161,14,0
56797,CID_56797,90720,91402.69315548668,23,1728,Film,June,USA,USD,7,No,45349,35,1
56798,CID_56798,58407,39403.89387685588,54,1780,Art,October,Germany,EUR,19,No,19648,18,0
56799,CID_56799,37275,31449.182055505,15,735,Technology,September,Australia,USD,0,Yes,73160,42,0
56800,CID_56800,79384,46740.19188192711,48,136,Art,September,UK,CAD,10,Yes,42930,42,0
56801,CID_56801,54309,42609.61291437488,31,216,Games,December,Germany,EUR,1,Yes,33058,44,0
56802,CID_56802,27239,14988.644488056569,54,1284,Film,June,USA,GBP,2,No,71634,41,0
56803,CID_56803,77807,83948.5497646484,74,118,Art,October,USA,USD,0,No,32023,20,1
56804,CID_56804,89479,69306.1446217629,47,277,Music,November,Germany,CAD,13,Yes,48823,16,0
56805,CID_56805,27280,26864.626710741428,61,739,Technology,October,UK,CAD,1,Yes,25341,20,0
56806,CID_56806,9199,11448.616077046405,68,763,Music,January,USA,EUR,11,Yes,31513,30,1
56807,CID_56807,42427,62318.70359091687,49,435,Technology,April,Germany,AUD,11,No,54346,48,1
56808,CID_56808,77746,112663.40032429234,87,25,Film,May,Australia,CAD,16,Yes,23388,0,1
56809,CID_56809,40889,42907.73879102922,47,661,Technology,December,Canada,USD,12,Yes,29450,33,1
56810,CID_56810,83774,81541.92277745476,31,248,Games,December,UK,USD,9,No,5830,6,0
56811,CID_56811,51655,34045.73173521167,50,1967,Games,February,Australia,CAD,18,No,18562,15,0
56812,CID_56812,30938,37079.1903603029,19,450,Art,June,Canada,AUD,17,Yes,22976,11,1
56813,CID_56813,48114,67508.40365238716,29,129,Film,January,Canada,USD,14,No,68481,13,1
56814,CID_56814,4334,2762.4277064277244,32,1700,Music,July,UK,AUD,15,No,13289,15,0
56815,CID_56815,87639,102548.835976303,55,1848,Technology,January,USA,USD,8,No,74976,0,1
56816,CID_56816,37257,21682.11598790377,40,1505,Games,August,USA,AUD,10,No,85395,37,0
56817,CID_56817,7861,4729.700006804722,36,762,Games,December,USA,EUR,3,Yes,43888,21,0
56818,CID_56818,92347,112330.0000322773,42,468,Art,June,Canada,AUD,16,No,49182,48,1
56819,CID_56819,57451,77201.6920814138,88,390,Art,November,Canada,CAD,7,No,16490,20,1
56820,CID_56820,29447,27614.2766912148,83,189,Technology,August,UK,AUD,11,No,61301,36,0
56821,CID_56821,65857,74285.37850423632,28,417,Film,September,Germany,USD,19,No,82864,8,1
56822,CID_56822,61770,45177.31302396918,83,1810,Art,January,Germany,AUD,7,Yes,63754,35,0
56823,CID_56823,29741,20501.55729764032,51,1569,Games,February,USA,GBP,18,No,36901,7,0
56824,CID_56824,63915,53474.7267663846,83,191,Art,July,Canada,CAD,16,Yes,17920,6,0
56825,CID_56825,68234,56709.22747714261,88,1313,Technology,April,Canada,USD,5,No,49675,17,0
56826,CID_56826,30817,38653.3196295004,85,1107,Film,December,Canada,GBP,7,No,17245,44,1
56827,CID_56827,17754,9977.34819732105,49,637,Art,May,USA,GBP,9,Yes,33191,26,0
56828,CID_56828,97943,105065.19600242362,79,501,Games,July,Canada,GBP,17,Yes,60181,24,1
56829,CID_56829,2345,2874.578963665489,61,1630,Technology,May,Germany,CAD,16,No,52849,28,1
56830,CID_56830,52659,59734.01394641234,21,167,Games,August,Australia,GBP,9,Yes,1687,26,1
56831,CID_56831,11402,14504.84459145034,73,1937,Art,June,UK,GBP,17,Yes,24984,18,1
56832,CID_56832,53468,71402.29524368,21,1682,Music,November,Canada,CAD,4,Yes,46925,29,1
56833,CID_56833,89705,77853.65709391303,55,452,Technology,March,UK,CAD,7,No,82918,21,0
56834,CID_56834,55951,59527.2987610564,26,1142,Film,January,Germany,CAD,16,Yes,753,4,1
56835,CID_56835,88486,102061.07390424031,77,443,Film,April,Canada,AUD,15,Yes,92089,20,1
56836,CID_56836,13069,10268.856355007849,28,273,Art,July,USA,GBP,15,No,80449,20,0
56837,CID_56837,35047,42572.89216959293,43,1503,Technology,July,Canada,USD,16,No,87838,39,1
56838,CID_56838,39923,59648.27832630643,45,1423,Music,October,Australia,AUD,3,Yes,81188,42,1
56839,CID_56839,94933,55473.31383527107,69,1764,Film,August,UK,AUD,6,No,22134,12,0
56840,CID_56840,55108,56280.34620597008,66,706,Technology,November,USA,USD,7,No,99912,46,1
56841,CID_56841,51945,54936.83000150794,26,1810,Technology,October,Germany,CAD,13,No,94847,0,1
56842,CID_56842,99644,61236.12847580947,36,1341,Games,January,Germany,CAD,6,No,53056,45,0
56843,CID_56843,69541,56219.65719275392,63,1535,Music,June,UK,USD,7,Yes,46825,37,0
56844,CID_56844,69377,92437.92962263756,17,1342,Film,December,Canada,EUR,12,No,38601,21,1
56845,CID_56845,38048,21913.69601714132,75,1463,Technology,April,Germany,AUD,6,No,8696,24,0
56846,CID_56846,56735,63732.91276104493,85,996,Film,June,Canada,GBP,11,Yes,48789,1,1
56847,CID_56847,49610,51532.79902881598,63,1318,Music,December,Canada,GBP,14,Yes,50983,43,1
56848,CID_56848,16914,14034.46165919177,32,950,Art,April,USA,AUD,5,No,15410,14,0
56849,CID_56849,37512,40285.60704337567,66,732,Music,August,USA,EUR,4,Yes,57502,35,1
56850,CID_56850,37485,49228.77343221605,52,378,Art,September,Canada,EUR,0,No,85416,18,1
56851,CID_56851,4963,5901.006281914846,43,411,Technology,July,Australia,GBP,8,No,67720,25,1
56852,CID_56852,30737,21766.080103381973,87,1280,Games,July,UK,GBP,15,Yes,89984,33,0
56853,CID_56853,43444,28856.392978936023,89,940,Music,June,Australia,USD,2,Yes,90753,38,0
56854,CID_56854,31734,27456.493721836443,88,458,Art,March,USA,USD,8,No,4729,7,0
56855,CID_56855,76718,111809.47085593863,48,1500,Music,March,USA,CAD,10,No,74879,24,1
56856,CID_56856,76647,46432.30908502302,39,736,Music,July,Canada,CAD,10,No,14293,14,0
56857,CID_56857,78712,42370.86297815645,61,1952,Games,January,UK,EUR,8,Yes,6261,22,0
56858,CID_56858,55547,50397.26100357805,16,1427,Film,November,Australia,EUR,11,No,60475,31,0
56859,CID_56859,87314,59459.88404203092,46,1735,Art,August,UK,CAD,13,No,73400,37,0
56860,CID_56860,65559,60022.71663529376,32,716,Technology,January,Canada,GBP,5,No,37834,4,0
56861,CID_56861,80527,100248.39207233708,51,12,Games,March,Australia,EUR,15,No,16422,14,1
56862,CID_56862,66806,45093.17518960598,29,1219,Music,September,Australia,USD,2,Yes,59609,36,0
56863,CID_56863,82062,113197.65959583252,48,782,Technology,November,Australia,GBP,19,No,79662,23,1
56864,CID_56864,56631,72320.82283823416,39,776,Art,May,Germany,CAD,11,No,43946,12,1
56865,CID_56865,42400,48389.61026003443,84,726,Music,September,UK,AUD,16,Yes,47420,20,1
56866,CID_56866,18569,17385.02268660742,22,459,Art,September,Canada,EUR,17,Yes,95565,35,0
56867,CID_56867,69410,77726.54621089307,81,1764,Music,July,UK,CAD,12,Yes,96212,29,1
56868,CID_56868,98301,119966.70627301464,37,338,Music,May,Australia,EUR,4,Yes,13401,11,1
56869,CID_56869,47410,61211.04945914791,84,953,Games,June,Germany,GBP,12,Yes,46146,0,1
56870,CID_56870,84618,57132.67111568123,78,1959,Technology,March,UK,GBP,7,No,55396,1,0
56871,CID_56871,85575,113786.25728958382,56,208,Music,September,Germany,USD,19,Yes,82596,7,1
56872,CID_56872,42858,55562.79050842737,43,142,Music,November,Canada,CAD,3,No,8596,49,1
56873,CID_56873,82267,110744.10064837012,65,1161,Music,January,Australia,CAD,14,Yes,46931,32,1
56874,CID_56874,31752,26089.278558126785,78,1462,Technology,September,Canada,GBP,17,Yes,51352,41,0
56875,CID_56875,94893,132067.65230849804,70,1500,Technology,August,UK,USD,2,Yes,83484,8,1
56876,CID_56876,72932,66012.08749980816,83,929,Technology,May,Canada,CAD,4,Yes,3327,19,0
56877,CID_56877,7188,7282.965597212155,40,795,Music,August,Germany,AUD,9,Yes,28991,41,1
56878,CID_56878,8404,8600.238888395686,86,176,Art,March,Australia,AUD,1,Yes,85981,43,1
56879,CID_56879,24784,25434.227493888862,62,951,Music,February,USA,CAD,10,No,64639,43,1
56880,CID_56880,98065,119771.40034698376,87,1825,Film,May,Germany,AUD,10,No,29933,19,1
56881,CID_56881,99225,120514.94890485192,21,1300,Technology,October,UK,USD,0,No,52545,18,1
56882,CID_56882,52135,29679.277404751007,70,1500,Technology,October,Canada,GBP,12,Yes,76088,36,0
56883,CID_56883,68287,78994.09390443299,66,1070,Technology,March,UK,AUD,9,Yes,76220,41,1
56884,CID_56884,56558,37874.63580111131,67,1933,Art,November,UK,EUR,12,Yes,32841,42,0
